,rate_marriage,age,yrs_married,children,religious,educ,occupation,occupation_husb,affair
3704,3.0,32.0,6.0,2.0,3.0,16.0,4.0,5.0,False
3705,5.0,22.0,6.0,0.0,3.0,14.0,3.0,4.0,False
3706,4.0,22.0,2.5,1.0,2.0,12.0,2.0,4.0,False
3707,5.0,27.0,0.5,0.0,2.0,14.0,4.0,4.0,False
3708,3.0,32.0,6.0,3.0,4.0,16.0,5.0,6.0,False
3709,4.0,27.0,0.5,0.0,4.0,14.0,3.0,4.0,False
3710,5.0,27.0,2.5,0.0,3.0,16.0,4.0,5.0,False
3711,4.0,22.0,6.0,0.0,2.0,12.0,3.0,2.0,False
3712,4.0,22.0,2.5,0.0,3.0,12.0,3.0,5.0,False
3713,4.0,22.0,2.5,0.0,1.0,17.0,4.0,4.0,False
3714,4.0,27.0,6.0,2.0,4.0,14.0,4.0,5.0,False
3715,5.0,22.0,2.5,0.0,1.0,16.0,2.0,5.0,False
3716,4.0,27.0,6.0,2.0,3.0,16.0,4.0,4.0,False
3717,5.0,22.0,0.5,0.0,2.0,16.0,3.0,5.0,False
3718,5.0,32.0,13.0,3.0,3.0,14.0,4.0,5.0,False
3719,4.0,32.0,6.0,0.0,3.0,17.0,2.0,2.0,False
3720,5.0,32.0,13.0,2.0,2.0,12.0,3.0,5.0,False
3721,5.0,22.0,2.5,0.0,2.0,14.0,5.0,2.0,False
3722,5.0,27.0,13.0,2.0,2.0,14.0,4.0,4.0,False
3723,4.0,27.0,6.0,1.0,4.0,16.0,4.0,4.0,False
3724,5.0,32.0,16.5,5.5,4.0,14.0,4.0,6.0,False
3725,5.0,37.0,16.5,3.0,3.0,17.0,4.0,5.0,False
3726,4.0,22.0,2.5,0.0,4.0,14.0,3.0,2.0,False
3727,5.0,37.0,16.5,4.0,2.0,14.0,3.0,2.0,False
3728,3.0,32.0,16.5,3.0,3.0,12.0,3.0,3.0,False
3729,5.0,22.0,2.5,0.0,1.0,14.0,2.0,2.0,False
3730,5.0,22.0,2.5,2.0,3.0,14.0,3.0,4.0,False
3731,3.0,37.0,16.5,2.0,3.0,12.0,3.0,5.0,False
3732,4.0,22.0,2.5,0.0,2.0,16.0,3.0,6.0,False
3733,5.0,22.0,0.5,0.0,3.0,12.0,5.0,4.0,False
3734,5.0,42.0,23.0,3.0,4.0,16.0,4.0,5.0,False
3735,4.0,22.0,6.0,2.0,2.0,14.0,5.0,5.0,False
3736,5.0,27.0,2.5,0.0,2.0,17.0,4.0,6.0,False
3737,5.0,27.0,6.0,0.0,1.0,12.0,3.0,4.0,False
3738,5.0,22.0,2.5,0.0,3.0,12.0,2.0,4.0,False
3739,4.0,37.0,23.0,3.0,4.0,14.0,4.0,4.0,False
3740,3.0,27.0,2.5,0.0,3.0,16.0,3.0,5.0,False
3741,5.0,27.0,2.5,0.0,2.0,14.0,4.0,3.0,False
3742,5.0,22.0,2.5,0.0,2.0,14.0,3.0,5.0,False
3743,4.0,32.0,13.0,2.0,2.0,14.0,2.0,3.0,False
3744,4.0,32.0,16.5,2.0,2.0,17.0,4.0,6.0,False
3745,4.0,27.0,6.0,2.0,2.0,12.0,3.0,4.0,False
3746,4.0,22.0,0.5,0.0,3.0,12.0,3.0,4.0,False
3747,3.0,22.0,2.5,1.0,4.0,14.0,2.0,2.0,False
3748,3.0,27.0,2.5,0.0,2.0,16.0,4.0,4.0,False
3749,3.0,27.0,6.0,2.0,2.0,17.0,6.0,4.0,False
3750,5.0,27.0,2.5,0.0,2.0,12.0,2.0,4.0,False
3751,5.0,22.0,0.5,0.0,2.0,12.0,3.0,4.0,False
3752,2.0,42.0,23.0,5.5,4.0,12.0,3.0,4.0,False
3753,4.0,27.0,2.5,0.0,4.0,17.0,5.0,5.0,False
3754,5.0,27.0,6.0,2.0,3.0,16.0,4.0,4.0,False
3755,4.0,42.0,23.0,2.0,3.0,12.0,3.0,2.0,False
3756,5.0,27.0,6.0,1.0,2.0,14.0,3.0,5.0,False
3757,5.0,22.0,2.5,0.0,3.0,14.0,4.0,2.0,False
3758,3.0,22.0,6.0,3.0,2.0,12.0,2.0,2.0,False
3759,5.0,17.5,0.5,0.0,2.0,12.0,3.0,5.0,False
3760,4.0,27.0,6.0,0.0,3.0,14.0,3.0,1.0,False
3761,5.0,22.0,2.5,0.0,2.0,16.0,4.0,5.0,False
3762,5.0,27.0,0.5,0.0,4.0,14.0,3.0,4.0,False
3763,4.0,42.0,23.0,5.5,4.0,16.0,4.0,5.0,False
3764,5.0,37.0,16.5,3.0,2.0,12.0,3.0,3.0,False
3765,4.0,42.0,23.0,3.0,2.0,12.0,3.0,3.0,False
3766,4.0,27.0,2.5,0.0,3.0,16.0,4.0,4.0,False
3767,4.0,22.0,2.5,0.0,3.0,17.0,4.0,5.0,False
3768,5.0,22.0,0.5,0.0,2.0,20.0,4.0,5.0,False
3769,5.0,22.0,2.5,1.0,2.0,12.0,3.0,4.0,False
3770,4.0,22.0,6.0,3.0,3.0,12.0,2.0,2.0,False
3771,5.0,42.0,23.0,5.5,2.0,16.0,4.0,4.0,False
3772,3.0,32.0,6.0,0.0,1.0,14.0,3.0,6.0,False
3773,5.0,37.0,13.0,0.0,2.0,14.0,4.0,6.0,False
3774,5.0,27.0,2.5,0.0,1.0,17.0,4.0,4.0,False
3775,3.0,32.0,6.0,0.0,2.0,14.0,3.0,5.0,False
3776,5.0,27.0,2.5,0.0,2.0,14.0,5.0,4.0,False
3777,5.0,42.0,23.0,4.0,3.0,14.0,2.0,5.0,False
3778,5.0,32.0,16.5,5.5,4.0,12.0,5.0,5.0,False
3779,4.0,27.0,6.0,2.0,2.0,12.0,3.0,4.0,False
3780,3.0,22.0,2.5,0.0,2.0,12.0,2.0,2.0,False
3781,2.0,27.0,2.5,0.0,1.0,20.0,4.0,2.0,False
3782,5.0,37.0,16.5,5.5,3.0,9.0,2.0,5.0,False
3783,3.0,37.0,23.0,3.0,2.0,12.0,2.0,4.0,False
3784,5.0,22.0,2.5,1.0,3.0,12.0,2.0,3.0,False
3785,5.0,22.0,2.5,0.0,2.0,14.0,3.0,5.0,False
3786,5.0,22.0,2.5,0.0,4.0,14.0,2.0,2.0,False
3787,5.0,27.0,2.5,0.0,4.0,16.0,4.0,4.0,False
3788,4.0,22.0,2.5,0.0,3.0,14.0,3.0,2.0,False
3789,4.0,32.0,6.0,2.0,3.0,14.0,2.0,2.0,False
3790,5.0,17.5,2.5,0.0,1.0,12.0,3.0,2.0,False
3791,4.0,27.0,9.0,2.0,1.0,12.0,2.0,2.0,False
3792,3.0,32.0,16.5,1.0,2.0,12.0,3.0,2.0,False
3793,4.0,27.0,6.0,1.0,2.0,14.0,3.0,4.0,False
3794,5.0,27.0,6.0,2.0,3.0,16.0,4.0,5.0,False
3795,5.0,27.0,6.0,1.0,3.0,17.0,4.0,5.0,False
3796,4.0,22.0,0.5,0.0,2.0,14.0,3.0,2.0,False
3797,5.0,22.0,2.5,1.0,2.0,12.0,4.0,4.0,False
3798,4.0,27.0,9.0,2.0,2.0,12.0,3.0,2.0,False
3799,4.0,22.0,2.5,1.0,3.0,12.0,3.0,5.0,False
3800,4.0,22.0,2.5,0.0,3.0,16.0,4.0,1.0,False
3801,5.0,32.0,16.5,1.0,3.0,12.0,3.0,4.0,False
3802,5.0,22.0,2.5,0.0,3.0,12.0,3.0,2.0,False
3803,5.0,22.0,2.5,1.0,3.0,12.0,3.0,4.0,False
3804,5.0,27.0,13.0,1.0,2.0,12.0,3.0,3.0,False
3805,4.0,27.0,6.0,2.0,2.0,16.0,4.0,5.0,False
3806,3.0,42.0,23.0,4.0,2.0,16.0,4.0,6.0,False
3807,3.0,37.0,16.5,2.0,2.0,12.0,2.0,2.0,False
3808,5.0,27.0,6.0,1.0,3.0,12.0,2.0,2.0,False
3809,5.0,22.0,0.5,0.0,2.0,16.0,4.0,6.0,False
3810,5.0,22.0,2.5,0.0,4.0,14.0,1.0,1.0,False
3811,4.0,27.0,6.0,1.0,4.0,16.0,4.0,4.0,False
3812,3.0,42.0,23.0,2.0,4.0,14.0,2.0,5.0,False
3813,3.0,27.0,6.0,1.0,3.0,14.0,3.0,5.0,False
3814,4.0,22.0,2.5,0.0,3.0,14.0,4.0,4.0,False
3815,5.0,22.0,2.5,0.0,2.0,14.0,3.0,5.0,False
3816,3.0,32.0,13.0,2.0,2.0,12.0,4.0,4.0,False
3817,4.0,37.0,16.5,5.5,3.0,14.0,1.0,3.0,False
3818,4.0,37.0,23.0,5.5,1.0,14.0,3.0,2.0,False
3819,5.0,22.0,0.5,0.0,3.0,16.0,4.0,4.0,False
3820,5.0,42.0,16.5,3.0,4.0,17.0,4.0,4.0,False
3821,4.0,27.0,2.5,0.0,3.0,17.0,4.0,5.0,False
3822,4.0,32.0,16.5,2.0,1.0,12.0,5.0,5.0,False
3823,4.0,22.0,2.5,0.0,3.0,14.0,3.0,5.0,False
3824,3.0,22.0,6.0,2.0,2.0,14.0,2.0,4.0,False
3825,5.0,22.0,2.5,0.0,2.0,14.0,4.0,6.0,False
3826,5.0,37.0,13.0,0.0,1.0,12.0,5.0,5.0,False
3827,4.0,42.0,23.0,5.5,2.0,14.0,4.0,3.0,False
3828,5.0,37.0,16.5,3.0,2.0,14.0,3.0,6.0,False
3829,5.0,27.0,6.0,0.0,3.0,16.0,6.0,5.0,False
3830,4.0,22.0,9.0,3.0,3.0,12.0,5.0,5.0,False
3831,5.0,17.5,2.5,0.0,3.0,12.0,2.0,2.0,False
3832,5.0,42.0,23.0,3.0,2.0,12.0,3.0,5.0,False
3833,5.0,37.0,13.0,2.0,4.0,17.0,4.0,5.0,False
3834,4.0,37.0,13.0,0.0,2.0,14.0,5.0,5.0,False
3835,2.0,27.0,6.0,2.0,3.0,14.0,5.0,5.0,False
3836,5.0,22.0,2.5,2.0,4.0,12.0,3.0,5.0,False
3837,4.0,22.0,6.0,1.0,2.0,12.0,2.0,2.0,False
3838,4.0,27.0,6.0,1.0,2.0,14.0,3.0,3.0,False
3839,5.0,42.0,23.0,4.0,3.0,12.0,3.0,5.0,False
3840,5.0,27.0,2.5,0.0,4.0,16.0,3.0,3.0,False
3841,5.0,22.0,2.5,0.0,2.0,14.0,3.0,5.0,False
3842,5.0,42.0,13.0,0.0,4.0,14.0,5.0,2.0,False
3843,5.0,22.0,2.5,0.0,3.0,16.0,3.0,5.0,False
3844,5.0,22.0,2.5,0.0,3.0,12.0,3.0,2.0,False
3845,5.0,22.0,2.5,1.0,3.0,17.0,4.0,2.0,False
3846,5.0,22.0,0.5,0.0,3.0,17.0,4.0,3.0,False
3847,4.0,32.0,9.0,3.0,3.0,16.0,4.0,5.0,False
3848,4.0,32.0,9.0,2.0,3.0,14.0,2.0,2.0,False
3849,4.0,27.0,6.0,2.0,1.0,14.0,4.0,4.0,False
3850,5.0,32.0,2.5,4.0,3.0,16.0,5.0,4.0,False
3851,5.0,22.0,0.5,0.0,2.0,14.0,2.0,5.0,False
3852,5.0,27.0,2.5,0.0,3.0,14.0,3.0,2.0,False
3853,4.0,32.0,16.5,3.0,3.0,9.0,4.0,4.0,False
3854,5.0,42.0,23.0,2.0,1.0,14.0,3.0,4.0,False
3855,3.0,32.0,13.0,3.0,2.0,16.0,4.0,5.0,False
3856,4.0,27.0,6.0,1.0,3.0,12.0,3.0,2.0,False
3857,5.0,27.0,9.0,2.0,4.0,12.0,2.0,2.0,False
3858,4.0,27.0,6.0,2.0,2.0,14.0,3.0,4.0,False
3859,4.0,22.0,2.5,0.0,2.0,14.0,3.0,1.0,False
3860,5.0,17.5,0.5,0.0,1.0,14.0,1.0,1.0,False
3861,4.0,32.0,16.5,3.0,3.0,14.0,5.0,5.0,False
3862,2.0,22.0,6.0,1.0,2.0,14.0,4.0,2.0,False
3863,5.0,22.0,2.5,0.0,2.0,14.0,3.0,4.0,False
3864,4.0,27.0,9.0,1.0,3.0,12.0,4.0,2.0,False
3865,5.0,22.0,2.5,1.0,2.0,12.0,4.0,1.0,False
3866,5.0,27.0,6.0,0.0,3.0,12.0,4.0,2.0,False
3867,3.0,42.0,23.0,3.0,3.0,14.0,3.0,4.0,False
3868,5.0,42.0,16.5,3.0,3.0,16.0,4.0,4.0,False
3869,5.0,27.0,6.0,1.0,4.0,14.0,2.0,2.0,False
3870,5.0,22.0,6.0,1.0,4.0,14.0,5.0,2.0,False
3871,4.0,22.0,0.5,0.0,2.0,16.0,3.0,2.0,False
3872,4.0,37.0,16.5,4.0,2.0,14.0,2.0,5.0,False
3873,5.0,32.0,16.5,3.0,3.0,12.0,2.0,2.0,False
3874,5.0,22.0,0.5,0.0,2.0,14.0,3.0,2.0,False
3875,5.0,32.0,16.5,3.0,3.0,12.0,3.0,2.0,False
3876,5.0,27.0,0.5,0.0,2.0,20.0,4.0,2.0,False
3877,5.0,22.0,2.5,0.0,3.0,12.0,3.0,4.0,False
3878,5.0,27.0,9.0,2.0,2.0,12.0,4.0,4.0,False
3879,4.0,22.0,2.5,1.0,2.0,12.0,2.0,3.0,False
3880,4.0,27.0,6.0,3.0,3.0,16.0,3.0,4.0,False
3881,3.0,42.0,16.5,3.0,4.0,9.0,5.0,4.0,False
3882,3.0,32.0,13.0,1.0,3.0,9.0,3.0,5.0,False
3883,5.0,32.0,16.5,3.0,3.0,14.0,4.0,4.0,False
3884,5.0,27.0,6.0,1.0,2.0,14.0,3.0,4.0,False
3885,4.0,32.0,16.5,2.0,2.0,12.0,3.0,3.0,False
3886,4.0,32.0,13.0,3.0,3.0,12.0,2.0,4.0,False
3887,5.0,22.0,2.5,0.0,3.0,16.0,4.0,1.0,False
3888,5.0,22.0,2.5,0.0,2.0,16.0,4.0,4.0,False
3889,4.0,27.0,13.0,2.0,3.0,16.0,4.0,4.0,False
3890,5.0,17.5,0.5,0.0,3.0,12.0,3.0,1.0,False
3891,4.0,27.0,9.0,2.0,3.0,14.0,2.0,1.0,False
3892,4.0,32.0,9.0,2.0,3.0,14.0,3.0,3.0,False
3893,5.0,32.0,16.5,3.0,2.0,14.0,3.0,4.0,False
3894,5.0,27.0,6.0,0.0,4.0,20.0,3.0,4.0,False
3895,5.0,32.0,16.5,2.0,4.0,14.0,4.0,4.0,False
3896,4.0,37.0,16.5,5.5,1.0,12.0,3.0,4.0,False
3897,4.0,22.0,2.5,0.0,3.0,14.0,3.0,3.0,False
3898,5.0,22.0,2.5,0.0,3.0,14.0,3.0,4.0,False
3899,4.0,27.0,2.5,0.0,2.0,16.0,3.0,5.0,False
3900,5.0,42.0,23.0,3.0,2.0,14.0,3.0,4.0,False
3901,5.0,22.0,2.5,1.0,3.0,14.0,3.0,4.0,False
3902,5.0,27.0,6.0,0.0,3.0,16.0,3.0,2.0,False
3903,4.0,27.0,6.0,0.0,2.0,14.0,2.0,2.0,False
3904,4.0,32.0,13.0,3.0,3.0,14.0,4.0,2.0,False
3905,5.0,27.0,9.0,1.0,2.0,12.0,3.0,4.0,False
3906,5.0,22.0,2.5,0.0,2.0,14.0,3.0,5.0,False
3907,1.0,42.0,23.0,4.0,4.0,16.0,4.0,2.0,False
3908,5.0,22.0,6.0,0.0,1.0,14.0,3.0,2.0,False
3909,5.0,32.0,13.0,3.0,1.0,14.0,3.0,2.0,False
3910,4.0,42.0,23.0,4.0,4.0,14.0,1.0,5.0,False
3911,3.0,22.0,2.5,0.0,2.0,12.0,3.0,4.0,False
3912,5.0,27.0,6.0,1.0,2.0,17.0,4.0,4.0,False
3913,3.0,42.0,23.0,3.0,2.0,12.0,3.0,2.0,False
3914,4.0,42.0,23.0,5.5,2.0,12.0,3.0,5.0,False
3915,4.0,22.0,6.0,0.0,1.0,16.0,4.0,5.0,False
3916,4.0,22.0,2.5,0.0,2.0,14.0,2.0,4.0,False
3917,5.0,27.0,6.0,2.0,4.0,12.0,2.0,4.0,False
3918,2.0,42.0,23.0,2.0,3.0,14.0,2.0,2.0,False
3919,5.0,32.0,16.5,3.0,3.0,14.0,3.0,2.0,False
3920,4.0,42.0,23.0,5.5,4.0,20.0,5.0,6.0,False
3921,5.0,22.0,2.5,0.0,1.0,14.0,2.0,5.0,False
3922,5.0,42.0,23.0,5.5,3.0,12.0,3.0,5.0,False
3923,5.0,27.0,0.5,0.0,2.0,16.0,4.0,4.0,False
3924,5.0,22.0,2.5,0.0,4.0,16.0,3.0,2.0,False
3925,3.0,27.0,9.0,2.0,3.0,12.0,2.0,5.0,False
3926,5.0,22.0,0.5,0.0,2.0,16.0,4.0,5.0,False
3927,5.0,22.0,2.5,1.0,3.0,16.0,4.0,4.0,False
3928,4.0,32.0,16.5,4.0,2.0,12.0,2.0,2.0,False
3929,4.0,32.0,13.0,0.0,2.0,17.0,4.0,2.0,False
3930,4.0,27.0,2.5,0.0,2.0,17.0,4.0,3.0,False
3931,5.0,32.0,16.5,2.0,2.0,14.0,3.0,3.0,False
3932,4.0,27.0,9.0,2.0,2.0,14.0,3.0,6.0,False
3933,4.0,22.0,2.5,2.0,3.0,12.0,2.0,4.0,False
3934,5.0,27.0,2.5,0.0,1.0,16.0,4.0,6.0,False
3935,2.0,22.0,2.5,1.0,3.0,16.0,2.0,4.0,False
3936,5.0,42.0,23.0,5.5,2.0,16.0,5.0,5.0,False
3937,5.0,27.0,2.5,0.0,3.0,20.0,4.0,4.0,False
3938,5.0,37.0,13.0,2.0,2.0,20.0,4.0,4.0,False
3939,5.0,42.0,16.5,1.0,4.0,14.0,3.0,5.0,False
3940,4.0,32.0,13.0,2.0,3.0,20.0,4.0,4.0,False
3941,5.0,22.0,2.5,1.0,3.0,12.0,3.0,1.0,False
3942,4.0,42.0,23.0,2.0,2.0,20.0,4.0,3.0,False
3943,4.0,27.0,9.0,2.0,3.0,12.0,3.0,4.0,False
3944,5.0,22.0,2.5,0.0,3.0,14.0,2.0,5.0,False
3945,5.0,22.0,2.5,0.0,4.0,12.0,2.0,4.0,False
3946,5.0,22.0,2.5,0.0,3.0,16.0,4.0,4.0,False
3947,5.0,32.0,16.5,3.0,3.0,12.0,3.0,3.0,False
3948,3.0,42.0,16.5,3.0,3.0,12.0,2.0,2.0,False
3949,5.0,27.0,2.5,1.0,1.0,16.0,4.0,5.0,False
3950,4.0,37.0,16.5,2.0,3.0,14.0,3.0,4.0,False
3951,5.0,37.0,2.5,0.0,3.0,20.0,4.0,3.0,False
3952,5.0,32.0,13.0,3.0,1.0,16.0,4.0,5.0,False
3953,3.0,37.0,16.5,2.0,3.0,14.0,2.0,2.0,False
3954,4.0,42.0,23.0,2.0,4.0,12.0,3.0,4.0,False
3955,5.0,27.0,2.5,0.0,2.0,16.0,4.0,4.0,False
3956,5.0,22.0,2.5,0.0,3.0,16.0,4.0,1.0,False
3957,5.0,22.0,6.0,0.0,2.0,14.0,2.0,2.0,False
3958,4.0,27.0,2.5,0.0,3.0,17.0,4.0,4.0,False
3959,5.0,22.0,2.5,0.0,3.0,16.0,4.0,1.0,False
3960,3.0,27.0,6.0,1.0,2.0,14.0,3.0,4.0,False
3961,5.0,32.0,16.5,4.0,3.0,12.0,5.0,5.0,False
3962,5.0,37.0,16.5,3.0,4.0,17.0,4.0,6.0,False
3963,4.0,32.0,13.0,2.0,3.0,12.0,4.0,5.0,False
3964,3.0,37.0,16.5,4.0,1.0,12.0,5.0,5.0,False
3965,5.0,22.0,2.5,0.0,2.0,12.0,2.0,4.0,False
3966,4.0,22.0,2.5,0.0,2.0,12.0,2.0,5.0,False
3967,4.0,22.0,2.5,1.0,3.0,16.0,4.0,4.0,False
3968,4.0,27.0,6.0,2.0,3.0,14.0,5.0,5.0,False
3969,5.0,22.0,2.5,0.0,3.0,12.0,2.0,2.0,False
3970,4.0,37.0,23.0,4.0,2.0,9.0,2.0,2.0,False
3971,5.0,27.0,9.0,2.0,3.0,12.0,3.0,4.0,False
3972,5.0,27.0,6.0,0.0,2.0,16.0,4.0,1.0,False
3973,4.0,32.0,2.5,0.0,2.0,12.0,3.0,2.0,False
3974,4.0,22.0,2.5,0.0,1.0,14.0,2.0,4.0,False
3975,3.0,32.0,13.0,0.0,1.0,14.0,3.0,6.0,False
3976,5.0,32.0,6.0,2.0,3.0,14.0,3.0,5.0,False
3977,5.0,22.0,2.5,0.0,1.0,14.0,3.0,3.0,False
3978,5.0,27.0,6.0,2.0,2.0,20.0,4.0,6.0,False
3979,4.0,22.0,2.5,0.0,1.0,16.0,4.0,4.0,False
3980,5.0,22.0,2.5,0.0,3.0,14.0,4.0,1.0,False
3981,4.0,42.0,23.0,4.0,2.0,17.0,4.0,6.0,False
3982,3.0,27.0,6.0,1.0,2.0,14.0,3.0,5.0,False
3983,4.0,27.0,2.5,0.0,3.0,16.0,3.0,5.0,False
3984,3.0,42.0,23.0,2.0,3.0,16.0,3.0,4.0,False
3985,4.0,42.0,23.0,3.0,2.0,12.0,3.0,4.0,False
3986,5.0,27.0,2.5,0.0,3.0,16.0,4.0,3.0,False
3987,4.0,22.0,2.5,0.0,3.0,12.0,3.0,3.0,False
3988,5.0,27.0,0.5,0.0,1.0,14.0,3.0,2.0,False
3989,5.0,37.0,16.5,3.0,3.0,12.0,5.0,5.0,False
3990,5.0,32.0,6.0,0.0,2.0,20.0,4.0,5.0,False
3991,5.0,22.0,6.0,0.0,1.0,12.0,5.0,5.0,False
3992,4.0,32.0,16.5,4.0,1.0,12.0,2.0,2.0,False
3993,4.0,22.0,2.5,1.0,1.0,12.0,2.0,2.0,False
3994,4.0,27.0,2.5,2.0,3.0,14.0,2.0,4.0,False
3995,3.0,27.0,2.5,0.0,2.0,16.0,4.0,2.0,False
3996,5.0,42.0,23.0,4.0,3.0,12.0,3.0,3.0,False
3997,4.0,27.0,2.5,1.0,4.0,14.0,4.0,4.0,False
3998,5.0,27.0,6.0,1.0,3.0,16.0,5.0,2.0,False
3999,5.0,27.0,6.0,0.0,3.0,14.0,3.0,4.0,False
4000,5.0,42.0,23.0,4.0,2.0,14.0,3.0,4.0,False
4001,5.0,22.0,2.5,1.0,3.0,14.0,5.0,2.0,False
4002,2.0,27.0,6.0,2.0,4.0,14.0,2.0,2.0,False
4003,4.0,42.0,23.0,2.0,3.0,14.0,3.0,5.0,False
4004,5.0,27.0,6.0,1.0,4.0,14.0,5.0,4.0,False
4005,4.0,22.0,2.5,0.0,4.0,16.0,4.0,4.0,False
4006,4.0,22.0,2.5,0.0,2.0,16.0,4.0,4.0,False
4007,4.0,27.0,9.0,2.0,2.0,16.0,4.0,3.0,False
4008,5.0,37.0,16.5,1.0,3.0,14.0,3.0,2.0,False
4009,4.0,22.0,2.5,1.0,3.0,12.0,2.0,2.0,False
4010,5.0,27.0,13.0,2.0,4.0,12.0,2.0,4.0,False
4011,4.0,27.0,6.0,0.0,2.0,17.0,4.0,5.0,False
4012,5.0,22.0,2.5,1.0,2.0,16.0,4.0,4.0,False
4013,5.0,17.5,0.5,0.0,1.0,12.0,3.0,3.0,False
4014,4.0,27.0,2.5,0.0,1.0,17.0,1.0,4.0,False
4015,5.0,27.0,6.0,1.0,2.0,16.0,4.0,4.0,False
4016,5.0,22.0,2.5,0.0,2.0,14.0,5.0,5.0,False
4017,4.0,37.0,16.5,3.0,2.0,12.0,3.0,5.0,False
4018,4.0,22.0,2.5,0.0,2.0,16.0,3.0,3.0,False
4019,4.0,32.0,9.0,2.0,2.0,16.0,4.0,6.0,False
4020,5.0,22.0,2.5,1.0,3.0,17.0,4.0,5.0,False
4021,4.0,27.0,2.5,0.0,2.0,12.0,3.0,4.0,False
4022,5.0,27.0,6.0,2.0,2.0,16.0,2.0,4.0,False
4023,4.0,22.0,2.5,1.0,3.0,14.0,3.0,4.0,False
4024,3.0,22.0,0.5,0.0,2.0,14.0,3.0,4.0,False
4025,5.0,32.0,13.0,3.0,3.0,16.0,4.0,4.0,False
4026,5.0,32.0,9.0,2.0,1.0,16.0,2.0,4.0,False
4027,5.0,22.0,2.5,0.0,3.0,12.0,2.0,4.0,False
4028,4.0,32.0,13.0,0.0,3.0,12.0,5.0,4.0,False
4029,5.0,27.0,2.5,0.0,2.0,12.0,3.0,2.0,False
4030,2.0,22.0,2.5,0.0,3.0,14.0,2.0,2.0,False
4031,3.0,32.0,9.0,1.0,3.0,16.0,4.0,3.0,False
4032,5.0,22.0,0.5,0.0,3.0,17.0,4.0,2.0,False
4033,5.0,27.0,6.0,0.0,3.0,16.0,4.0,6.0,False
4034,3.0,42.0,23.0,3.0,2.0,16.0,4.0,5.0,False
4035,4.0,32.0,9.0,2.0,1.0,12.0,3.0,3.0,False
4036,5.0,32.0,13.0,2.0,4.0,20.0,6.0,6.0,False
4037,5.0,27.0,2.5,1.0,4.0,20.0,4.0,4.0,False
4038,4.0,32.0,9.0,2.0,3.0,16.0,4.0,2.0,False
4039,4.0,37.0,16.5,3.0,4.0,14.0,2.0,4.0,False
4040,5.0,42.0,23.0,1.0,4.0,12.0,2.0,2.0,False
4041,4.0,27.0,2.5,0.0,1.0,16.0,3.0,3.0,False
4042,4.0,27.0,6.0,1.0,2.0,17.0,3.0,3.0,False
4043,5.0,32.0,13.0,1.0,1.0,16.0,4.0,4.0,False
4044,5.0,27.0,6.0,1.0,4.0,16.0,2.0,2.0,False
4045,5.0,32.0,16.5,3.0,3.0,16.0,4.0,5.0,False
4046,5.0,42.0,23.0,2.0,4.0,12.0,2.0,2.0,False
4047,5.0,37.0,6.0,1.0,3.0,12.0,3.0,2.0,False
4048,1.0,22.0,2.5,1.0,2.0,12.0,3.0,5.0,False
4049,4.0,22.0,2.5,1.0,3.0,17.0,4.0,4.0,False
4050,5.0,17.5,0.5,1.0,2.0,12.0,3.0,3.0,False
4051,5.0,42.0,23.0,5.5,3.0,12.0,3.0,4.0,False
4052,5.0,42.0,6.0,0.0,4.0,20.0,4.0,2.0,False
4053,2.0,17.5,2.5,1.0,2.0,12.0,4.0,4.0,False
4054,4.0,37.0,16.5,3.0,4.0,12.0,3.0,4.0,False
4055,5.0,32.0,16.5,3.0,2.0,16.0,3.0,5.0,False
4056,5.0,22.0,2.5,0.0,3.0,12.0,3.0,1.0,False
4057,5.0,22.0,6.0,2.0,4.0,12.0,3.0,3.0,False
4058,5.0,22.0,2.5,1.0,3.0,20.0,4.0,4.0,False
4059,4.0,22.0,6.0,0.0,1.0,14.0,4.0,6.0,False
4060,5.0,32.0,13.0,1.0,3.0,12.0,3.0,2.0,False
4061,4.0,32.0,6.0,3.0,2.0,17.0,4.0,6.0,False
4062,4.0,27.0,6.0,2.0,3.0,14.0,4.0,2.0,False
4063,3.0,22.0,6.0,1.0,3.0,12.0,2.0,4.0,False
4064,3.0,37.0,23.0,3.0,3.0,12.0,3.0,4.0,False
4065,5.0,22.0,2.5,1.0,1.0,14.0,3.0,2.0,False
4066,2.0,27.0,9.0,1.0,2.0,12.0,3.0,4.0,False
4067,3.0,22.0,2.5,1.0,2.0,12.0,3.0,2.0,False
4068,4.0,32.0,13.0,2.0,2.0,17.0,3.0,2.0,False
4069,2.0,22.0,2.5,1.0,3.0,12.0,3.0,4.0,False
4070,5.0,37.0,13.0,0.0,2.0,12.0,4.0,2.0,False
4071,3.0,37.0,16.5,4.0,4.0,14.0,4.0,2.0,False
4072,5.0,42.0,23.0,3.0,3.0,12.0,3.0,5.0,False
4073,5.0,22.0,2.5,0.0,4.0,16.0,4.0,4.0,False
4074,3.0,27.0,2.5,0.0,3.0,20.0,4.0,4.0,False
4075,4.0,27.0,2.5,2.0,3.0,12.0,4.0,5.0,False
4076,5.0,22.0,2.5,0.0,4.0,14.0,3.0,1.0,False
4077,4.0,22.0,2.5,0.0,3.0,14.0,2.0,2.0,False
4078,3.0,32.0,13.0,2.0,2.0,12.0,2.0,2.0,False
4079,5.0,27.0,6.0,2.0,3.0,12.0,3.0,5.0,False
4080,5.0,27.0,9.0,3.0,4.0,14.0,4.0,2.0,False
